Time stamp;Contador;RSSI_DL;RSSI_UL;Perdas;PSR
23/01/2026 17:35:09;216;-52;-55;0;100.0
23/01/2026 17:35:10;217;-52;-55;0;100.0
23/01/2026 17:35:11;218;-52;-55;0;100.0
23/01/2026 17:35:12;219;-52;-55;0;100.0
23/01/2026 17:35:13;220;-52;-55;0;100.0
23/01/2026 17:35:14;221;-52;-55;0;100.0
23/01/2026 17:35:15;222;-52;-55;0;100.0
23/01/2026 17:35:16;223;-52;-55;0;100.0
23/01/2026 17:35:17;224;-52;-55;0;100.0
23/01/2026 17:35:18;225;-52;-55;0;100.0
23/01/2026 17:35:19;226;-52;-55;0;100.0
23/01/2026 17:35:20;227;-52;-55;0;100.0
23/01/2026 17:35:21;228;-52;-55;0;100.0
23/01/2026 17:35:22;229;-52;-55;0;100.0
23/01/2026 17:35:23;230;-52;-55;0;100.0
23/01/2026 17:35:24;231;-52;-55;0;100.0
23/01/2026 17:35:25;232;-52;-55;0;100.0
23/01/2026 17:35:26;233;-52;-55;0;100.0
23/01/2026 17:35:27;234;-52;-55;0;100.0
23/01/2026 17:35:28;235;-52;-55;0;100.0
23/01/2026 17:35:29;236;-52;-55;0;100.0
23/01/2026 17:35:30;237;-52;-55;0;100.0
23/01/2026 17:35:31;238;-52;-55;0;100.0
23/01/2026 17:35:32;239;-52;-55;0;100.0
23/01/2026 17:35:33;240;-52;-55;0;100.0
23/01/2026 17:35:34;241;-52;-55;0;100.0
23/01/2026 17:35:35;242;-52;-55;0;100.0
23/01/2026 17:35:36;243;-52;-55;0;100.0
23/01/2026 17:35:37;244;-52;-55;0;100.0
23/01/2026 17:35:38;245;-52;-55;0;100.0
23/01/2026 17:35:39;246;-52;-55;0;100.0
23/01/2026 17:35:40;247;-52;-55;0;100.0
23/01/2026 17:35:41;248;-52;-55;0;100.0
23/01/2026 17:35:42;249;-52;-55;0;100.0
23/01/2026 17:35:43;250;-52;-55;0;100.0
23/01/2026 17:35:44;251;-52;-55;0;100.0
23/01/2026 17:35:45;252;-52;-55;0;100.0
23/01/2026 17:35:46;253;-52;-55;0;100.0
23/01/2026 17:35:47;254;-52;-55;0;100.0
23/01/2026 17:35:48;255;-52;-55;0;100.0
23/01/2026 17:35:49;256;-52;-55;0;100.0
23/01/2026 17:35:50;257;-52;-55;0;100.0
23/01/2026 17:35:51;258;-52;-55;0;100.0
23/01/2026 17:35:52;259;-52;-55;0;100.0
23/01/2026 17:35:53;260;-52;-55;0;100.0
23/01/2026 17:35:54;261;-52;-55;0;100.0
23/01/2026 17:35:55;262;-52;-55;0;100.0
23/01/2026 17:35:56;263;-52;-55;0;100.0
23/01/2026 17:35:57;264;-52;-55;0;100.0
23/01/2026 17:35:58;265;-52;-55;0;100.0
23/01/2026 17:35:59;266;-52;-55;0;100.0
23/01/2026 17:36:00;267;-52;-55;0;100.0
23/01/2026 17:36:01;268;-52;-55;0;100.0
23/01/2026 17:36:02;269;-52;-55;0;100.0
23/01/2026 17:36:03;270;-52;-55;0;100.0
23/01/2026 17:36:04;271;-52;-55;0;100.0
23/01/2026 17:36:05;272;-52;-55;0;100.0
23/01/2026 17:36:06;273;-52;-55;0;100.0
23/01/2026 17:36:07;274;-52;-55;0;100.0
23/01/2026 17:36:08;275;-52;-55;0;100.0
23/01/2026 17:36:09;276;-52;-55;0;100.0
23/01/2026 17:36:10;277;-52;-55;0;100.0
23/01/2026 17:36:11;278;-52;-55;0;100.0
23/01/2026 17:36:12;279;-52;-55;0;100.0
23/01/2026 17:36:13;280;-52;-55;0;100.0
23/01/2026 17:36:14;281;-52;-55;0;100.0
23/01/2026 17:36:15;282;-52;-55;0;100.0
23/01/2026 17:36:16;283;-52;-55;0;100.0
23/01/2026 17:36:17;284;-52;-55;0;100.0
23/01/2026 17:36:18;285;-52;-55;0;100.0
23/01/2026 17:36:19;286;-52;-55;0;100.0
23/01/2026 17:36:20;287;-52;-55;0;100.0
23/01/2026 17:36:21;288;-52;-55;0;100.0
23/01/2026 17:36:22;289;-52;-55;0;100.0
23/01/2026 17:36:23;290;-52;-55;0;100.0
23/01/2026 17:36:24;291;-52;-55;0;100.0
23/01/2026 17:36:25;292;-52;-55;0;100.0
23/01/2026 17:36:26;293;-52;-55;0;100.0
23/01/2026 17:36:27;294;-52;-55;0;100.0
23/01/2026 17:36:28;295;-52;-55;0;100.0
23/01/2026 17:36:29;296;-52;-55;0;100.0
23/01/2026 17:36:30;297;-52;-55;0;100.0
23/01/2026 17:36:31;298;-52;-55;0;100.0
23/01/2026 17:36:32;299;-52;-55;0;100.0
23/01/2026 17:36:33;300;-52;-55;0;100.0
