Time stamp;Contador;RSSI_DL;PSR;Status LED NodeMCU; Status LED Esp
Fri May 28 12:27:36 2021 ; 7487 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:36 2021 ; 7488 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:37 2021 ; 7489 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:37 2021 ; 7490 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:38 2021 ; 7491 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:38 2021 ; 7492 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:39 2021 ; 7493 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:40 2021 ; 7494 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:40 2021 ; 7495 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:41 2021 ; 7496 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:41 2021 ; 7497 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:42 2021 ; 7498 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:42 2021 ; 7499 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:43 2021 ; 7500 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:43 2021 ; 7501 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:44 2021 ; 7502 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:44 2021 ; 7503 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:45 2021 ; 7504 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:45 2021 ; 7505 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:46 2021 ; 7506 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:46 2021 ; 7507 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:47 2021 ; 7508 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:47 2021 ; 7509 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:48 2021 ; 7510 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:48 2021 ; 7511 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:49 2021 ; 7512 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:49 2021 ; 7513 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:50 2021 ; 7514 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:50 2021 ; 7515 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:51 2021 ; 7516 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:52 2021 ; 7517 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:52 2021 ; 7518 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:53 2021 ; 7519 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:53 2021 ; 7520 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:54 2021 ; 7521 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:54 2021 ; 7522 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:55 2021 ; 7523 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:55 2021 ; 7524 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:56 2021 ; 7525 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:56 2021 ; 7526 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:57 2021 ; 7527 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:57 2021 ; 7528 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:58 2021 ; 7529 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:58 2021 ; 7530 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:27:59 2021 ; 7531 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:00 2021 ; 7532 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:00 2021 ; 7533 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:01 2021 ; 7534 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:01 2021 ; 7535 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:02 2021 ; 7536 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:02 2021 ; 7537 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:03 2021 ; 7538 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:03 2021 ; 7539 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:04 2021 ; 7540 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:04 2021 ; 7541 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:05 2021 ; 7542 ; -46.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:05 2021 ; 7543 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:06 2021 ; 7544 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:06 2021 ; 7545 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:07 2021 ; 7546 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:07 2021 ; 7547 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:08 2021 ; 7548 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:08 2021 ; 7549 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:09 2021 ; 7550 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:10 2021 ; 7551 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:10 2021 ; 7552 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:11 2021 ; 7553 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:11 2021 ; 7554 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:12 2021 ; 7555 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:12 2021 ; 7556 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:13 2021 ; 7557 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:13 2021 ; 7558 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:14 2021 ; 7559 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:14 2021 ; 7560 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:15 2021 ; 7561 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:15 2021 ; 7562 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:16 2021 ; 7563 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:16 2021 ; 7564 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:17 2021 ; 7565 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:17 2021 ; 7566 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:18 2021 ; 7567 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:18 2021 ; 7568 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:19 2021 ; 7569 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:20 2021 ; 7570 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:20 2021 ; 7571 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:21 2021 ; 7572 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:21 2021 ; 7573 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:22 2021 ; 7574 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:22 2021 ; 7575 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:23 2021 ; 7576 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:23 2021 ; 7577 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:24 2021 ; 7578 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:24 2021 ; 7579 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:25 2021 ; 7580 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:25 2021 ; 7581 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:26 2021 ; 7582 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:26 2021 ; 7583 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:27 2021 ; 7584 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:27 2021 ; 7585 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:28 2021 ; 7586 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:28 2021 ; 7587 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:29 2021 ; 7588 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:30 2021 ; 7589 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:30 2021 ; 7590 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:31 2021 ; 7591 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:31 2021 ; 7592 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:32 2021 ; 7593 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:32 2021 ; 7594 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:33 2021 ; 7595 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:33 2021 ; 7596 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:34 2021 ; 7597 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:34 2021 ; 7598 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:35 2021 ; 7599 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:35 2021 ; 7600 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:36 2021 ; 7601 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:36 2021 ; 7602 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:37 2021 ; 7603 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:37 2021 ; 7604 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:38 2021 ; 7605 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:38 2021 ; 7606 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:39 2021 ; 7607 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:39 2021 ; 7608 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:40 2021 ; 7609 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:41 2021 ; 7610 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:41 2021 ; 7611 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:42 2021 ; 7612 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:42 2021 ; 7613 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:43 2021 ; 7614 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:43 2021 ; 7615 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:44 2021 ; 7616 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:44 2021 ; 7617 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:45 2021 ; 7618 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:45 2021 ; 7619 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:46 2021 ; 7620 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:46 2021 ; 7621 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:47 2021 ; 7622 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:47 2021 ; 7623 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:48 2021 ; 7624 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:48 2021 ; 7625 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:49 2021 ; 7626 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:50 2021 ; 7627 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:50 2021 ; 7628 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:51 2021 ; 7629 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:51 2021 ; 7630 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:52 2021 ; 7631 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:52 2021 ; 7632 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:53 2021 ; 7633 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:53 2021 ; 7634 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:54 2021 ; 7635 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:54 2021 ; 7636 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:55 2021 ; 7637 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:55 2021 ; 7638 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:56 2021 ; 7639 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:56 2021 ; 7640 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:57 2021 ; 7641 ; -46.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:57 2021 ; 7642 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:58 2021 ; 7643 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:58 2021 ; 7644 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:28:59 2021 ; 7645 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:00 2021 ; 7646 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:00 2021 ; 7647 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:01 2021 ; 7648 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:01 2021 ; 7649 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:02 2021 ; 7650 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:02 2021 ; 7651 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:03 2021 ; 7652 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:03 2021 ; 7653 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:04 2021 ; 7654 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:04 2021 ; 7655 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:05 2021 ; 7656 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:05 2021 ; 7657 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:06 2021 ; 7658 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:06 2021 ; 7659 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:07 2021 ; 7660 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:07 2021 ; 7661 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:08 2021 ; 7662 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:08 2021 ; 7663 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:09 2021 ; 7664 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:10 2021 ; 7665 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:10 2021 ; 7666 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:11 2021 ; 7667 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:11 2021 ; 7668 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:12 2021 ; 7669 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:12 2021 ; 7670 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:13 2021 ; 7671 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:13 2021 ; 7672 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:14 2021 ; 7673 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:14 2021 ; 7674 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:15 2021 ; 7675 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:15 2021 ; 7676 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:16 2021 ; 7677 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:16 2021 ; 7678 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:17 2021 ; 7679 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:17 2021 ; 7680 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:18 2021 ; 7681 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:18 2021 ; 7682 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:19 2021 ; 7683 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:20 2021 ; 7684 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:20 2021 ; 7685 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:21 2021 ; 7686 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:21 2021 ; 7687 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:22 2021 ; 7688 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:22 2021 ; 7689 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:23 2021 ; 7690 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:23 2021 ; 7691 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:24 2021 ; 7692 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:24 2021 ; 7693 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:25 2021 ; 7694 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:25 2021 ; 7695 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:26 2021 ; 7696 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:26 2021 ; 7697 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:27 2021 ; 7698 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:27 2021 ; 7699 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:28 2021 ; 7700 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:29 2021 ; 7701 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:29 2021 ; 7702 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:30 2021 ; 7703 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:30 2021 ; 7704 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:31 2021 ; 7705 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:31 2021 ; 7706 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:32 2021 ; 7707 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:32 2021 ; 7708 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:33 2021 ; 7709 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:33 2021 ; 7710 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:34 2021 ; 7711 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:34 2021 ; 7712 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:35 2021 ; 7713 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:35 2021 ; 7714 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:36 2021 ; 7715 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:36 2021 ; 7716 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:37 2021 ; 7717 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:37 2021 ; 7718 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:38 2021 ; 7719 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:38 2021 ; 7720 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:39 2021 ; 7721 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:40 2021 ; 7722 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:40 2021 ; 7723 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:41 2021 ; 7724 ; -47.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:41 2021 ; 7725 ; -46.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:42 2021 ; 7726 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:42 2021 ; 7727 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:43 2021 ; 7728 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:43 2021 ; 7729 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:44 2021 ; 7730 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:44 2021 ; 7731 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:45 2021 ; 7732 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:45 2021 ; 7733 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:46 2021 ; 7734 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:46 2021 ; 7735 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:47 2021 ; 7736 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:48 2021 ; 7737 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:48 2021 ; 7738 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:49 2021 ; 7739 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:49 2021 ; 7740 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:50 2021 ; 7741 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:50 2021 ; 7742 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:51 2021 ; 7743 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:51 2021 ; 7744 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:52 2021 ; 7745 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:52 2021 ; 7746 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:53 2021 ; 7747 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:53 2021 ; 7748 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:54 2021 ; 7749 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:54 2021 ; 7750 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:55 2021 ; 7751 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:55 2021 ; 7752 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:56 2021 ; 7753 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:56 2021 ; 7754 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:57 2021 ; 7755 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:58 2021 ; 7756 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:58 2021 ; 7757 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:59 2021 ; 7758 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:29:59 2021 ; 7759 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:00 2021 ; 7760 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:00 2021 ; 7761 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:01 2021 ; 7762 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:01 2021 ; 7763 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:02 2021 ; 7764 ; -57.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:02 2021 ; 7765 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:03 2021 ; 7766 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:03 2021 ; 7767 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:04 2021 ; 7768 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:04 2021 ; 7769 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:05 2021 ; 7770 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:05 2021 ; 7771 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:06 2021 ; 7772 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:06 2021 ; 7773 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:07 2021 ; 7774 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:07 2021 ; 7775 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:08 2021 ; 7776 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:09 2021 ; 7777 ; -53.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:09 2021 ; 7778 ; -52.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:10 2021 ; 7779 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:10 2021 ; 7780 ; -50.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:11 2021 ; 7781 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:11 2021 ; 7782 ; -56.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:12 2021 ; 7783 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:12 2021 ; 7784 ; -51.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:13 2021 ; 7785 ; -48.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:13 2021 ; 7786 ; -55.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:14 2021 ; 7787 ; -54.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:14 2021 ; 7788 ; -49.0 ; 99.95 ; 0 ; 0
Fri May 28 12:30:15 2021 ; 7789 ; -53.0 ; 99.95 ; 0 ; 0
